smiles,murcko_scaffold,cluster_id
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2c(cccc2C1=O)N(C)C,O=C(NC[C@H]1CCNC(=O)c2ccccc2O1)Nc1cccc2ccccc12,959
C\C=C\c1cnc2O[C@H](CN(C)C(=O)Nc3ccc(F)cc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,384
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
CNC[C@@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
COc1ccc(NC(=O)N(C)C[C@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@H]2C)[C@@H](C)CO)C#CCC(C)C)cc1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)Nc1ccccc1,131
COc1ccc(NC(=O)Nc2ccc3O[C@H]4[C@H](C[C@@H](CC(=O)NCC(F)(F)F)O[C@H]4CO)c3c2)cc1,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@H]1CCOC[C@H]1O2,375
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@H](CNC(=O)Nc2cccc3ccccc23)CCN1,960
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@H](C)N(C)C[C@@H]1C,O=C1NCCCCNCCOc2ccccc21,100
COc1ccc(CNC(=O)C[C@@H]2CC[C@@H](NC(=O)c3cccc(F)c3)[C@@H](CO)O2)cc1,O=C(C[C@@H]1CC[C@@H](NC(=O)c2ccccc2)CO1)NCc1ccccc1,414
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc2cc(ccc2S1(=O)=O)-c1ccncc1,O=S(=O)(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccncc3)cc2O1)c1ccccc1,961
Fc1cccc(CSCC(=O)N2CCN(CC2)c2ccccc2)c1,O=C(CSCc1ccccc1)N1CCN(c2ccccc2)CC1,962
CCCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3ccc(cc3)-c3ccccn3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(Cc2ccc(-c3ccccn3)cc2)CCOc2ccccc21,92
OC[C@@H]1O[C@H](CC(=O)NCc2ccccn2)C=C[C@@H]1NC(=O)Nc1ccccc1,O=C(C[C@@H]1C=C[C@H](NC(=O)Nc2ccccc2)CO1)NCc1ccccn1,820
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3c(C)noc3C)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,O=C(Nc1cnoc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,786
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O,O=C1NCC[C@H](CNCc2ccccc2)OCCCCCOc2ccccc21,662
COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1,O=C(NCc1ccccc1)NC[C@@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1,963
OC[C@@H]1O[C@@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1,O=C(N[C@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)OC1)c1ccc2c(c1)OCO2,964
Cc1ccc(cc1)S(=O)(=O)N[C@@H]1C=C[C@@H](CC(O)=O)O[C@H]1CO,O=S(=O)(N[C@@H]1C=CCOC1)c1ccccc1,764
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CN2CCOCC2)Oc2ncc(cc2C1=O)-c1cncnc1,O=C(CN1CCOCC1)NC[C@H]1CCNC(=O)c2cc(-c3cncnc3)cnc2O1,401
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc2cc(ccc2S1(=O)=O)-c1cccc(c1)C#N,O=S1(=O)NCC[C@@H](CNCC2CC2)Oc2cc(-c3ccccc3)ccc21,965
CCS(=O)(=O)N[C@H]1CC[C@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)O[C@@H]1CO,O=C(C[C@H]1CCCCO1)Nc1ccc(-c2ccccc2)cc1,966
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2c(NC(=O)C3CCOCC3)cccc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cccc(NC(=O)C3CCOCC3)c2O1)Nc1cccc2ccccc12,407
Cc1ccccc1C=NNC(=O)c1csnn1,O=C(NN=Cc1ccccc1)c1csnn1,967
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(C)(=O)=O)OCCCC[C@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2,483
CCCN=C(S)Nc1ccc2nc(-c3ccccn3)c(nc2c1)-c1ccccn1,c1ccc(-c2nc3ccccc3nc2-c2ccccn2)nc1,968
OC[C@H]1O[C@@H](CCn2cc(nn2)-c2cccc(F)c2)CC[C@@H]1NS(=O)(=O)c1ccc(Cl)cc1,O=S(=O)(N[C@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)OC1)c1ccccc1,969
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCOCC2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccncc1,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(C#Cc3ccncc3)cc2O1)C1CCOCC1,970
COc1ccc(CNC(=O)C[C@H]2CC[C@@H](NC(=O)CN(C)C)[C@@H](CO)O2)cc1,O=C(C[C@H]1CCCCO1)NCc1ccccc1,971
COCC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(OC)cc3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,230
OC[C@H]1O[C@@H](CCNC(=O)c2ccccc2F)CC[C@@H]1NC(=O)c1cnccn1,O=C(NCC[C@H]1CC[C@H](NC(=O)c2cnccn2)CO1)c1ccccc1,972
Cc1noc(C)c1NC(=O)N[C@@H]1CC[C@@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)O[C@@H]1CO,O=C(C[C@@H]1CC[C@@H](NC(=O)Nc2cnoc2)CO1)Nc1ccc(-c2ccccc2)cc1,973
CC(C)COC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOCc2ccccc2-c2ccccc21,367
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O,O=C1NCC[C@H](CNCc2ccccc2)OCCCCCOc2ccccc21,662
CNC[C@@H]1Oc2ccc(NC(=O)CCCN(C)C)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOc2ccccc21,219
COCC(=O)Nc1ccc2c(OC[C@@H](C)N(CCC(F)(F)F)C[C@H](C)[C@H](CN(C)C2=O)OC)c1,O=C1NCCCCNCCOc2ccccc21,100
CC(C)NC(=O)Nc1cccc2c1O[C@@H](CN(C)S(C)(=O)=O)[C@@H](C)CN([C@@H](C)CO)C2=O,O=C1NCCCOc2ccccc21,219
CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@@H](CN(C)CC3CC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C1NCC[C@H](CNCC2CC2)OCCCCCOc2ccccc21,974
CN(c1ccccc1)P(=O)(N(C)c1ccccc1)N(C)c1ccccc1,O=P(Nc1ccccc1)(Nc1ccccc1)Nc1ccccc1,975
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCCCC[C@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,O=C(Cc1ccccc1)NC[C@H]1CCNC(=O)c2ccccc2OCCCCCO1,976
COC(=O)c1cc2COc3ccc(F)cc3-c2s1,c1ccc2c(c1)OCc1ccsc1-2,977
O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,978
CNC[C@@H]1Oc2c(NC(=O)Nc3ccc4OCOc4c3)cccc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C(Nc1ccc2c(c1)OCO2)Nc1cccc2c1OCCCNC2=O,718
Cc1nnc(N=c2ssnc2Cl)o1,c1nnc(N=c2cnss2)o1,979
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C(Cc1ccccc1)NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1,122
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Oc2ccccc2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNC(=O)Oc2ccccc2)CCN1,951
CCS(=O)(=O)N[C@H]1CC[C@@H](CC(=O)NCc2ccccn2)O[C@H]1CO,O=C(C[C@@H]1CCCCO1)NCc1ccccn1,980
CC(C)CC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,230
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,O=C(Nc1cccc2c1O[C@@H](CNCc1ccccc1)CCNC2=O)c1ccncc1,981
CN1[C@@H]2CC[C@H](CC(=O)NCCc3ccncc3)O[C@@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O,O=C(C[C@H]1CC[C@H]2NC(=O)c3cc(NC(=O)C4CCOCC4)ccc3OC[C@H]2O1)NCCc1ccncc1,982
COc1cccc(c1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@@H]12,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2S(=O)(=O)c2ccccc2)O1)N1CCN(c2ccccc2)CC1,983
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3c(NC(=O)c4ccncc4)cccc3C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1,O=C(NC[C@H]1CCNC(=O)c2cccc(NC(=O)c3ccncc3)c2O1)Nc1ccccc1,984
CO[C@H](C(=O)N(C)C[C@H]1OCc2ccccc2-c2c(C(=O)N(C[C@H]1C)[C@H](C)CO)n(C)c1ccccc21)c1ccccc1,O=C(Cc1ccccc1)NC[C@@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1,985
COC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccccc4Cl)cc3C(=O)N2C)O1,O=C1N[C@H]2CCCO[C@@H]2COc2ccc(NS(=O)(=O)c3ccccc3)cc21,986
COCC#Cc1ccc2c(O[C@@H](CN(C)Cc3ccc4OCOc4c3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCC[C@H](CNCc2ccc3c(c2)OCO3)Oc2ccccc21,987
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2cc(ccc2S1(=O)=O)C#Cc1cccc(F)c1,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O1)NC1CCCCC1,464
COc1cccc(NC(=O)NCCCCc2ccccc2)c1,O=C(NCCCCc1ccccc1)Nc1ccccc1,988
CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)CC3CC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C1NCC[C@@H](CNCC2CC2)OCCCCCOc2ccccc21,989
COc1ccccc1NC(=O)N[C@H]1CC[C@@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)O[C@@H]1CO,O=C(C[C@@H]1CC[C@H](NC(=O)Nc2ccccc2)CO1)NCc1ccccc1,906
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)-c1ccccc1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)c1ccc2c(c1)OCO2,656
CCc1ccc(Oc2coc3cc(OCC(=O)Nc4cc(C)ccc4C)ccc3c2=O)cc1,O=C(COc1ccc2c(=O)c(Oc3ccccc3)coc2c1)Nc1ccccc1,990
CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC)C(=O)COC,O=C1NCCCCNCCOc2ccccc21,100
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccc(Oc3ccccc3)cc2)CCN1,991
Cc1nn(c(O)c1C=C1C=Nc2ccccc12)-c1ccc(C)c(C)c1,C1=Nc2ccccc2C1=Cc1cnn(-c2ccccc2)c1,992
CCCN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2c(cccc2C1=O)N(C)C,O=C1NCC[C@H](CNS(=O)(=O)c2c[nH]cn2)Oc2ccccc21,993
CC(C)(C)Nc1ncnc2n(ncc12)-c1ccccc1,c1ccc(-n2ncc3cncnc32)cc1,994
CCN(CC)CCNC(=O)c1cc2c(nn(C)c2s1)-c1ccc(Cl)cc1,c1ccc(-c2n[nH]c3sccc23)cc1,995
OCCOCCNc1ncnc2n(ncc12)-c1ccccc1,c1ccc(-n2ncc3cncnc32)cc1,994
OC[C@H]1[C@@H]2Cn3c(=O)c(\C=C\c4ccccc4)ccc3[C@@H]2N(Cc2ccc3OCOc3c2)[C@@H]1C(O)=O,O=c1c(/C=C/c2ccccc2)ccc2n1C[C@H]1CCN(Cc3ccc4c(c3)OCO4)[C@@H]21,996
Cc1cccc(CNc2ncnc3ccc(cc23)-c2ccoc2)c1,c1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)cc1,997
CN(C)CC(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)NCc4cc(F)ccc4F)O[C@@H]3CO)c2c1,O=C(C[C@@H]1C[C@@H]2c3ccccc3O[C@@H]2CO1)NCc1ccccc1,998
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O,O=C1NCC[C@@H](CNCc2ccccc2)OCCCCCOc2ccccc21,835
C[C@H](O)C#Cc1cnc2O[C@@H](CN(C)CC3CCOCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C1NCC[C@H](CNCC2CCOCC2)Oc2ncccc21,413
CN1[C@@H]2CC[C@@H](CC(=O)NC3Cc4ccccc4C3)O[C@@H]2COc2ccc(NS(=O)(=O)c3ccccc3F)cc2C1=O,O=C(C[C@@H]1CC[C@H]2NC(=O)c3cc(NS(=O)(=O)c4ccccc4)ccc3OC[C@H]2O1)NC1Cc2ccccc2C1,999
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2c(NC(=O)C3CCOCC3)cccc2C1=O,O=C1NCC[C@@H](CNCc2ccc(Oc3ccccc3)cc2)Oc2c(NC(=O)C3CCOCC3)cccc21,1000
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@@H](C)N(Cc2cocn2)C[C@H]1C,O=C(Nc1ccc2c(c1)OCCN(Cc1cocn1)CCCCNC2=O)c1ccccc1,350
CC(C)C#Cc1cnc2O[C@@H](CN(C)Cc3cncnc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C1NCC[C@H](CNCc2cncnc2)Oc2ncccc21,1001
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2,483
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)Nc1cccc2ccccc12,596
CN(C)CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]2N1CCC(F)(F)F,O=c1c(C2=CCCC2)ccc2n1C[C@@H]1CCN[C@H]21,1002
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
Cc1ccc(N2C(=O)C(Cl)=C(NCCO)C2=O)c(C)c1,O=C1C=CC(=O)N1c1ccccc1,1003
Cc1ccc[n+](CC(=O)Nc2ccc(cc2Cl)[N+]([O-])=O)c1,O=C(C[n+]1ccccc1)Nc1ccccc1,1004
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc2c(cccc2C1=O)N(C)C,O=C(NC[C@H]1CCNC(=O)c2ccccc2O1)Nc1ccccc1,588
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc3ccn(C)c3c2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNC(=O)c2ccc3cc[nH]c3c2)CCN1,1005
COC(=O)c1cc(c[nH]1)S(=O)(=O)NCCc1ccccc1,O=S(=O)(NCCc1ccccc1)c1cc[nH]c1,1006
C\C=C\c1ccc2c(O[C@@H](CN(C)C(=O)Cc3cccnc3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(Cc1cccnc1)NC[C@H]1CCNS(=O)(=O)c2ccccc2O1,215
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccccn2)Oc2ncc(Br)cc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cccnc2O1)c1ccccn1,1007
CN(C)Cc1cn(CC[C@@H]2CC[C@@H](NS(=O)(=O)c3ccc(cc3)-c3ccccc3)[C@H](CO)O2)nn1,O=S(=O)(N[C@@H]1CC[C@@H](CCn2ccnn2)OC1)c1ccc(-c2ccccc2)cc1,1008
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)Oc2c(NC(=O)c3ccc(cc3)-c3nccs3)cccc2C1=O,O=C(Nc1cccc2c1O[C@H](CNCC1CCCCC1)CCNC2=O)c1ccc(-c2nccs2)cc1,1009
CNC[C@@H]1Oc2c(NC(=O)C3CC3)cccc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C1NCCCOc2c(NC(=O)C3CC3)cccc21,717
CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2,483
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
Oc1cccc(\C=C\C(=O)c2cccnc2)c1,O=C(/C=C/c1ccccc1)c1cccnc1,1010
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3C)ccc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)c1ccccc1,O=C1NCCCCN(S(=O)(=O)c2ccccc2)CCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,1011
[O-][N+](=O)c1ccc(NC(=O)COC(=O)c2[nH]nc3ccccc23)cc1,O=C(COC(=O)c1[nH]nc2ccccc12)Nc1ccccc1,1012
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,O=C1NCC[C@H](CNCC2CCCCC2)OCCCCCOc2ccccc21,574
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
COc1ccc(NC(=O)N(C)C[C@H]2Oc3ncc(cc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)C#CCN(C)C)cc1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,384
CNC[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#CC1CCCCC1,O=S1(=O)NCCCOc2cc(C#CC3CCCCC3)ccc21,336
Cc1ccccc1S(=O)(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)NCc3ccccc3Cl)CC[C@H]12,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2S(=O)(=O)c2ccccc2)O1)NCc1ccccc1,1013
O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCCc3ccccc3)CC[C@H]2N(Cc2ccc(Cl)cc2)C1,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2Cc2ccccc2)O1)NCCc1ccccc1,315
OC[C@H]1O[C@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@H]1NC(=O)c1cccnc1,O=C(NCC[C@@H]1CC[C@@H](NC(=O)c2cccnc2)CO1)Nc1ccccc1,171
CN(C)C(=O)C[C@@H]1O[C@H](CO)[C@@H](NC(=O)c2ccc(F)cc2)C=C1,O=C(N[C@H]1C=CCOC1)c1ccccc1,419
CCCNC(=O)Nc1ccc2OC[C@H](C)N(Cc3ccncc3)C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(Cc2ccncc2)CCOc2ccccc21,584
Cc1ccc2oc(Nc3nc(C)c(C)c(C)n3)nc2c1,c1cnc(Nc2nc3ccccc3o2)nc1,1014
COc1ccc(NC(=O)N(C)C[C@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@@H]2C)[C@@H](C)CO)C#CCC(C)C)cc1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)Nc1ccccc1,131
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,O=C1NCC[C@@H](CNCc2ccc3c(c2)OCO3)OCCCCCOc2ccccc21,556
COCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCc2ccccc2OC)O[C@H]1CO,O=C(C[C@@H]1CCCCO1)NCc1ccccc1,145
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O,O=C1NCC[C@H](CNCC2CCCCC2)OCCCCCOc2ccccc21,574
COc1ccccc1NC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@@H]12,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2C(=O)Nc2ccccc2)O1)N1CCC(Cc2ccccc2)CC1,1015
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccc3c(c2)OCCO3)CCN1,1016
CCCC(=O)Nc1ccc2OC[C@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)c1ccccn1,O=C1NCCCCN(C(=O)c2ccccn2)CCOc2ccccc21,370
COc1ccc(cc1)-n1ncc2c(NCCN3CCOCC3)ncnc12,c1ccc(-n2ncc3c(NCCN4CCOCC4)ncnc32)cc1,1017
Oc1cc(O)c2sc(Nc3cccc(F)c3)c(C#N)c2n1,c1ccc(Nc2cc3ncccc3s2)cc1,1018
CNC[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1cc2ccccc2o1,O=C1NCCCOc2ncc(-c3cc4ccccc4o3)cc21,1019
C\C=C\c1ccc2c(O[C@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1cnccn1,1020
Cc1c(CCOC(=O)C23CC4(C)CC(C)(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1,O=C(C[n+]1csc(CCOC(=O)C23CC4CC(CC(C4)C2)C3)c1)c1ccccc1,1021
CCCC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,230
CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)c1ccccn1,O=C1NCCCCN(C(=O)c2ccccn2)CCOc2ccccc21,370
Oc1ccc(cc1)N1CCN(CC1)C(=O)CCSc1ccc(Cl)cc1,O=C(CCSc1ccccc1)N1CCN(c2ccccc2)CC1,1022
COc1nc(NC(C)C)nc(n1)N(CN1C(=O)c2ccccc2S1(=O)=O)C#N,O=C1c2ccccc2S(=O)(=O)N1CNc1ncncn1,1023
Cc1cc2nc(NCCCO)n(CC(=O)c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c2cc1C,O=C(Cn1cnc2ccccc21)c1ccccc1,1024
